"","PC1","PC2","PC3","PC4","PC5","PC6"
"1916",-0.252592445988424,0.163976822880727,0.249016519107242,-0.405684415975454,-1.92447368850992,-0.10663983773651
"1917",0.377309476205413,-0.285359732561165,-0.0104209957341851,2.29460457504483,-1.38925970465056,-0.467099372255791
"1918",-0.734474289070865,-0.0694303120688099,0.60058538324881,0.79349713518134,-0.44379089957196,-0.192719888409023
"1919",1.17038293540982,-0.0372291605798927,0.0711245415133982,0.906930972253631,0.779494454527919,-0.851791270025196
"1920",0.587064380071876,-0.378610474247631,0.441569794394247,-0.800547953289086,-0.177015715959454,0.0750936850979072
"1921",-0.156125610582718,-0.131512973429925,0.230499910032242,0.739255229254081,-0.638399978765461,-0.693189870190944
"1922",-1.02092130464105,-0.999272169890493,-0.432415385651595,-0.615501773599926,0.501823317641204,-0.590064785361327
"1923",0.478119873366031,-1.43837420573794,-0.0195226531407636,1.64209811789232,0.596568383317774,0.48595894441267
"1924",0.025964829260789,-0.505786486670378,-0.945187855772102,-0.192301813702481,0.374234035098403,-0.927311083779667
"1925",-0.737682134556042,0.392109314135633,0.271697987990339,0.118149795447463,-0.0564311132898965,1.02109019805382
"1926",0.735811576867682,0.169547761037322,0.593809343445007,-0.309915300474839,1.46226761939529,-0.303317021404998
"1927",0.156913786185398,-0.337734643482707,0.0155888550763291,-0.952494495688176,-0.604634108058353,0.630127944101215
"1928",-0.290957198573614,0.290445559770982,0.2313641598305,8.52010271820177e-05,-0.320307205702174,0.0335949953336306
"1929",0.398805421987742,-0.165259277709389,0.775079095878809,-0.0216635956103661,0.0928917644080416,-0.0109094563180644
"1930",-0.282422631844734,-0.495684802876673,-0.132473056670464,0.18684468264516,-0.627701030473064,-0.366541788006349
"1931",0.68313345299682,-0.932290436900617,-0.375600630703302,-0.32628006276205,0.259890464745271,0.303251685794526
"1932",0.853170102901483,0.566841666042888,0.0821217529395619,-0.384281059823731,-0.361342111461511,0.450356640285303
"1933",0.385460922734117,-0.0984820518978701,0.0882067256851001,-0.423494959856721,0.232055645310296,-0.962162610791119
"1934",-1.21547650341974,-0.367938835383221,-0.167015631109803,-0.796050398347917,-0.151311564866246,-0.30420761888259
"1935",-0.258927427617257,-0.355562875940434,1.71762123002418,0.481207492414588,0.0858372122332589,0.220125856018864
"1936",0.0210908480787168,-0.60799613325025,0.602858831043991,0.0595329798899308,-0.417856445985238,-0.471465995323747
"1937",0.388552022323973,-0.527485235162553,0.00378799649091415,0.266308988853678,0.10480115198996,-0.806958637938698
"1938",0.315487510784618,-0.259289680804607,1.41923730401739,0.089674804597861,-0.191607945304079,0.138797159127028
"1939",0.0210476067436592,-0.0808668071676679,-0.541944752757079,0.127935858542031,-0.237265906518092,-0.890602643530699
"1940",0.29923510534239,-0.107507694805223,0.300857968964419,0.169754126889317,0.36349703417416,-0.564427277151573
"1941",1.53760961294311,-0.82799316540723,0.822600340905478,0.0107429889553539,0.252379064332755,0.422085024450353
"1942",0.763393896805416,-0.425168100350065,-0.590355301528514,-1.03534123553158,-1.42454435702157,-0.321806816125114
"1943",-0.603305091648809,-0.455684365124572,0.458853106205542,-1.58369544063695,-0.890277802161554,-0.0931653534032358
"1944",0.276401675032583,0.0837877591437123,-0.349013843529348,0.53573955962793,0.0939194836497342,-0.157228903580882
"1945",-0.220482466649442,-0.410849335621937,-0.858716822872673,0.0588362003996847,-0.740572353069198,0.120474855983658
"1946",-0.220500612023429,-0.0266791395839706,0.475533551321807,-0.262101026873713,0.807767119586487,-0.601164375811634
"1947",-0.371891368105922,-0.390446994074719,-0.325746225317069,0.017911885615159,0.324067749327041,-0.0049676956514645
"1948",-0.444931420388059,-0.695130880559203,-1.16451996777357,0.140788249567699,0.499434668204376,-0.276285411664176
"1949",0.513777314539913,-0.576069786990314,-0.193324647013948,-0.141423689756174,0.448414763721248,0.117835263799608
"1950",-0.440281009913258,0.120836472530097,0.471567634321891,-0.452430200499637,-0.653628983242813,0.250319921896373
"1951",-0.940801796592253,-0.444876490412275,-1.0167630714648,-0.205191680192516,0.223514794563202,0.886370662917993
"1952",-0.443921963290124,-0.65956955092734,-0.00494711538392183,-0.00147911284018084,1.1007488458861,1.00194183220378
"1953",-0.928686361193352,-0.229087861524971,-0.751292452855506,0.242903374510411,0.00890911162197974,0.665825736191121
"1954",-1.20900954260627,-0.416095714174553,0.623860250939579,-0.126482508741921,0.355492649100173,-0.0878104323945829
"1955",-0.226430625409278,0.0696428201699231,0.0599605044421615,0.827696449415297,-0.0538335547696563,1.47092684383959
"1956",-0.860455586139911,0.552882001977544,-0.750351646041393,0.175805057659073,0.098351088537406,1.39497555004954
"1957",-0.622198999233642,0.131938423004523,0.737260511912718,0.427394585057287,0.272738589430983,1.07770067803308
"1958",0.843831727698914,-0.0702428139011299,-0.851830021193797,-1.0660603401561,1.13859821736751,0.640893409342764
"1959",-0.102725560081623,1.15202263162308,-0.201209013142033,-0.92639200749512,-0.376615590456912,-0.570969194152657
"1960",-0.577762292128398,1.0842469650462,-0.986061768733986,0.294420362512758,0.49179291723858,0.0421446612283444
"1961",0.239313662009338,1.10859672430749,0.179296139157497,-0.0223478349537144,1.18282085721499,-0.385217355212541
"1962",0.716354968466633,1.89076976181786,0.248634142894085,-0.698887294468831,0.540520204825664,0.976934815665525
"1963",0.0582839987520256,2.08512270181996,-1.048825227178,1.00740003049281,-0.698578800031256,-0.223987442177403
"1964",-0.268431174853864,1.2136524914897,0.024983317463466,0.425170493783634,0.800600476857337,-0.487472986661791
"1965",-0.677977900158362,-0.0186215852404641,-0.287089168034152,0.388008193493613,0.101117102786822,-0.0757942605630825
"1966",-0.232246481125907,-0.289930228582509,-0.266196267682108,-0.475842306000207,0.355763960903357,-0.117885506642743
"1967",-0.615703549509713,0.251991964230168,0.797092994195686,-0.206094418440578,-0.554788575469535,-0.538211636526341
"1968",0.484998416900736,-0.1471841800647,-0.326002085619798,-0.205064075967967,-0.286164381334077,1.18861134772073
"1969",-0.186143775702217,-0.0105919672896332,-0.0837732694485025,-0.831368382807329,0.210845142509747,-0.85773955406371
"1970",-0.0862564176046231,-0.120779036437011,-0.443871170104077,0.37481777502869,-0.201179757199732,0.13058219792919
"1971",-0.473753593303103,0.366861110942813,-0.0217482622045858,0.947952106839222,0.0494192715021165,-0.233083409340073
"1972",0.2256329424739,0.181971829354149,0.989038541798109,0.221650293906899,0.329144990635206,0.291184850055247
"1973",1.38601788178423,-0.010723915573403,-0.899159031971835,-0.1531428338948,-0.447977493875734,0.359380697180264
"1974",-0.28985952555489,0.98215744607951,0.934437962626094,-0.253343599676969,0.256095920732347,-1.11728232406521
"1975",1.05140584015006,0.264890107155945,-0.422714830369561,-0.0923993804942593,-0.777477990141541,-0.0618184230545016
"1976",0.1461536695349,0.783915161226032,0.485547138701996,-0.247717198921456,-0.4926986207789,-0.0344139877631525
"1977",0.0318955315348124,0.111870993848999,-1.05492118318055,0.214817032771358,0.679762026002355,-1.19351135930399
"1978",-0.364387662127417,0.270399001302651,0.913024816437122,-0.10541527224087,0.25760930629496,0.648015992937112
"1979",1.18510333175121,0.11692161146951,-0.39370499882272,0.132501070151274,-0.593453727005488,0.904624135615348
